sex,year,last_letter,cases,pct
M,1893,e,15142,13.52338594
M,1893,f,130,0.116103564
M,1893,g,191,0.170582929
M,1893,h,4699,4.1966973
M,1893,i,137,0.122355295
M,1893,j,0,0
M,1893,k,4506,4.024328162
M,1893,l,6831,6.100795756
M,1893,m,8745,7.810197465
M,1893,n,15981,14.27270048
M,1893,o,1195,1.067259688
M,1893,p,318,0.284007181
M,1893,q,0,0
M,1893,r,8671,7.744107744
M,1893,s,15331,13.69218266
M,1893,t,7257,6.481258205
M,1893,u,15,0.013396565
M,1893,v,21,0.018755191
M,1893,w,700,0.625173039
M,1893,x,357,0.31883825
M,1893,y,9428,8.420187731
M,1893,z,21,0.018755191
M,1894,a,702,0.608303077
M,1894,b,364,0.31541641
M,1894,c,244,0.211432978
M,1894,d,11631,10.07859414
M,1894,e,15894,13.77260556
M,1894,f,114,0.09878426
M,1894,g,186,0.16117432
M,1894,h,4790,4.150671993
M,1894,i,139,0.120447475
M,1894,j,0,0
M,1894,k,4470,3.873382841
M,1894,l,7121,6.170550159
M,1894,m,8860,7.677443394
M,1894,n,16420,14.22839961
M,1894,o,1327,1.149883452
M,1894,p,340,0.294619724
M,1894,q,0,0
M,1894,r,8732,7.566527733
M,1894,s,15501,13.43205983
M,1894,t,7540,6.533625642
M,1894,u,18,0.015597515
M,1894,v,19,0.016464043
M,1894,w,779,0.675025779
M,1894,x,373,0.323215168
M,1894,y,9815,8.504978207
M,1894,z,24,0.020796686
M,1895,a,715,0.611037995
M,1895,b,359,0.306800896
M,1895,c,246,0.210231254
M,1895,d,11742,10.0346967
M,1895,e,16328,13.95388586
M,1895,f,109,0.093151247
M,1895,g,222,0.189720888
M,1895,h,4832,4.129420411
M,1895,i,127,0.108534022
M,1895,j,0,0
M,1895,k,4686,4.004649016
M,1895,l,7198,6.151400687
M,1895,m,8855,7.567470559
M,1895,n,16791,14.34956501
M,1895,o,1332,1.138325329
M,1895,p,320,0.27347155
M,1895,q,0,0
M,1895,r,8792,7.513630848
M,1895,s,15754,13.46334627
M,1895,t,7748,6.621429914
M,1895,u,9,0.007691387
M,1895,v,19,0.016237373
M,1895,w,739,0.631548362
M,1895,x,387,0.330729656
M,1895,y,9684,8.275932794
M,1895,z,20,0.017091972
M,1896,a,673,0.56451207
M,1896,b,321,0.269254643
M,1896,c,295,0.247445855
M,1896,d,12302,10.31891157
M,1896,e,16427,13.77895955
M,1896,f,115,0.096461944
M,1896,g,196,0.164404704
M,1896,h,4979,4.176382761
M,1896,i,119,0.099817142
M,1896,j,0,0
M,1896,k,4580,3.841701756
M,1896,l,7363,6.176080793
M,1896,m,9372,7.861229009
M,1896,n,16786,14.08008858
M,1896,o,1381,1.158382124
M,1896,p,345,0.289385831
M,1896,q,0,0
M,1896,r,8943,7.501384019
M,1896,s,15731,13.19515509
M,1896,t,8077,6.774983643
M,1896,u,15,0.012581993
M,1896,v,33,0.027680384
M,1896,w,758,0.635810029
M,1896,x,444,0.372426983
M,1896,y,9948,8.344377527
M,1896,z,15,0.012581993
M,1897,a,633,0.563407861
M,1897,b,276,0.245656508
M,1897,c,290,0.258117345
M,1897,d,11500,10.23568784
M,1897,e,15747,14.01577186
M,1897,f,120,0.106807177
M,1897,g,205,0.182462261
M,1897,h,4619,4.111186272
M,1897,i,104,0.09256622
M,1897,j,0,0
M,1897,k,4424,3.937624608
M,1897,l,7070,6.292722871
M,1897,m,8605,7.658964682
M,1897,n,15751,14.0193321
M,1897,o,1272,1.132156081
M,1897,p,305,0.271468243
M,1897,q,0,0
M,1897,r,8356,7.437339789
M,1897,s,14906,13.26723156
M,1897,t,7714,6.86592139
M,1897,u,25,0.022251495
M,1897,v,16,0.014240957
M,1897,w,729,0.648853603
M,1897,x,380,0.338222729
M,1897,y,9291,8.269545713
M,1897,z,14,0.012460837
M,1898,a,687,0.561839103
M,1898,b,337,0.275603752
M,1898,c,242,0.1979113
M,1898,d,12870,10.52528276
M,1898,e,17243,14.10158902
M,1898,f,110,0.089959682
M,1898,g,197,0.161109612
M,1898,h,5152,4.213384365
M,1898,i,107,0.087506236
M,1898,j,0,0
M,1898,k,4734,3.871537575
M,1898,l,7628,6.238295019
M,1898,m,9017,7.374240454
M,1898,n,17083,13.97073857
M,1898,o,1495,1.222633856
M,1898,p,362,0.296049134
M,1898,q,0,0
M,1898,r,8600,7.033211479
M,1898,s,15773,12.89940054
M,1898,t,8308,6.794409415
M,1898,u,10,0.008178153
M,1898,v,23,0.018809752
M,1898,w,809,0.661612568
M,1898,x,434,0.354931835
M,1898,y,11041,9.029498597
M,1898,z,15,0.012267229
M,1899,a,547,0.516861789
M,1899,b,278,0.262682957
M,1899,c,231,0.218272529
M,1899,d,11155,10.54038987
M,1899,e,15093,14.26141679
M,1899,f,83,0.078426926
M,1899,g,162,0.153074241
M,1899,h,4521,4.271905207
M,1899,i,101,0.095435175
M,1899,j,0,0
M,1899,k,4243,4.009222251
M,1899,l,6874,6.495261313
M,1899,m,7484,7.071651973
M,1899,n,14897,14.07621585
M,1899,o,1191,1.125379142
M,1899,p,324,0.306148482
M,1899,q,0,0
M,1899,r,7494,7.081101001
M,1899,s,13813,13.0519413
M,1899,t,7254,6.854324347
M,1899,u,13,0.012283735
M,1899,v,18,0.017008249
M,1899,w,730,0.689778987
M,1899,x,382,0.36095284
M,1899,y,8925,8.433256796
M,1899,z,18,0.017008249
M,1900,a,824,0.549252776
M,1900,b,372,0.247963632
M,1900,c,299,0.199304102
M,1900,d,15499,10.33115143
M,1900,e,22626,15.081788
M,1900,f,116,0.077321993
M,1900,g,253,0.168641933
M,1900,h,6179,4.118729253
M,1900,i,155,0.10331818
M,1900,j,0,0
M,1900,k,6074,4.048739518
M,1900,l,9297,6.197091093
M,1900,m,10785,7.188945621
M,1900,n,20672,13.77931237
M,1900,o,1759,1.172494701
M,1900,p,432,0.287957766
M,1900,q,0,0
M,1900,r,10288,6.857660876
M,1900,s,19999,13.3307115
M,1900,t,10238,6.824332431
M,1900,u,27,0.01799736
M,1900,v,19,0.012664809
M,1900,w,949,0.632573889
M,1900,x,528,0.351948381
M,1900,y,12609,8.404767301
M,1900,z,23,0.015331085
M,1901,a,601,0.56658025
M,1901,b,234,0.220598633
M,1901,c,219,0.206457695
M,1901,d,11371,10.71977374
M,1901,e,15619,14.72448739
M,1901,f,99,0.093330191
M,1901,g,161,0.151779401
M,1901,h,4470,4.213999529
M,1901,i,86,0.081074711
M,1901,j,0,0
M,1901,k,4057,3.824652369
M,1901,l,6947,6.54913976
M,1901,m,7305,6.886636814
M,1901,n,15016,14.15602168
M,1901,o,1326,1.250058921
M,1901,p,316,0.297902428
M,1901,q,0,0
M,1901,r,7470,7.042187132
M,1901,s,13907,13.110535
M,1901,t,7239,6.824416686
M,1901,u,7,0.006599104
M,1901,v,15,0.014140938
M,1901,w,626,0.59014848
M,1901,x,347,0.327127033
M,1901,y,8619,8.125382984
M,1901,z,18,0.016969126
M,1902,a,623,0.509790765
M,1902,b,305,0.249576538
M,1902,c,260,0.21275377
M,1902,d,13250,10.84225945
M,1902,e,18202,14.89440048
M,1902,f,100,0.081828373
M,1902,g,221,0.180840705
M,1902,h,5160,4.222344056
M,1902,i,120,0.098194048
M,1902,j,0,0
M,1902,k,4572,3.741193221
M,1902,l,7991,6.5389053
M,1902,m,8233,6.736929963
M,1902,n,17181,14.05893279
M,1902,o,1603,1.311708822
M,1902,p,339,0.277398185
M,1902,q,0,0
M,1902,r,8393,6.86785536
M,1902,s,16010,13.10072254
M,1902,t,8465,6.926771789
M,1902,u,13,0.010637689
M,1902,v,13,0.010637689
M,1902,w,724,0.592437422
M,1902,x,459,0.375592233
M,1902,y,9947,8.139468279
M,1902,z,23,0.018820526
M,1903,a,571,0.480680192
M,1903,b,288,0.24244465
M,1903,c,259,0.218031821
M,1903,d,13066,10.99924236
M,1903,e,17638,14.84805118
M,1903,f,94,0.07913124
M,1903,g,219,0.184358953
M,1903,h,5118,4.308443472
M,1903,i,120,0.101018604
M,1903,j,0,0
M,1903,k,4549,3.829446923
M,1903,l,7784,6.55274013
M,1903,m,7830,6.591463928
M,1903,n,16801,14.14344642
M,1903,o,1605,1.351123832
M,1903,p,357,0.300530348
M,1903,q,0,0
M,1903,r,8183,6.888626989
M,1903,s,15436,12.99435979
M,1903,t,8274,6.965232764
M,1903,u,11,0.009260039
M,1903,v,15,0.012627326
M,1903,w,700,0.589275192
M,1903,x,384,0.323259534
M,1903,y,9470,7.972051519
M,1903,z,18,0.015152791
M,1904,a,591,0.462988351
M,1904,b,334,0.261655007
M,1904,c,299,0.234236069
M,1904,d,14009,10.97462573
M,1904,e,19028,14.90650142
M,1904,f,129,0.101058371
M,1904,g,249,0.195066158
M,1904,h,5503,4.311040431
M,1904,i,117,0.091657592
M,1904,j,0,0
M,1904,k,4918,3.85275247
M,1904,l,8144,6.379995143
M,1904,m,8099,6.344742223
M,1904,n,18296,14.33305392
M,1904,o,1723,1.349795141
M,1904,p,417,0.32667706
M,1904,q,0,0
M,1904,r,8706,6.820264945
M,1904,s,16601,13.00519393
M,1904,t,9093,7.123440058
M,1904,u,7,0.005483788
M,1904,v,16,0.012534372
M,1904,w,694,0.543678368
M,1904,x,446,0.349395608
M,1904,y,10217,8.003979663
M,1904,z,13,0.010184177
M,1905,a,618,0.468664685
M,1905,b,300,0.227507129
M,1905,c,295,0.223715343
M,1905,d,14585,11.06063823
M,1905,e,20003,15.16941698
M,1905,f,115,0.087211066
M,1905,g,242,0.183522417
M,1905,h,5668,4.298368016
M,1905,i,122,0.092519566
M,1905,j,0,0
M,1905,k,4907,3.721258266
M,1905,l,8633,6.546896803
M,1905,m,8175,6.199569253
M,1905,n,18795,14.2533216
M,1905,o,1704,1.29224049
M,1905,p,393,0.298034338
M,1905,q,0,0
M,1905,r,8994,6.820663714
M,1905,s,17206,13.04829218
M,1905,t,9405,7.13234848
M,1905,u,13,0.009858642
M,1905,v,22,0.016683856
M,1905,w,786,0.596068677
M,1905,x,472,0.357944549
M,1905,y,10382,7.873263362
M,1905,z,29,0.021992356
M,1906,a,628,0.473515551
M,1906,b,276,0.208105561
M,1906,c,315,0.237511781
M,1906,d,14892,11.22865221
M,1906,e,19620,14.79359095
M,1906,f,139,0.104806786
M,1906,g,266,0.200565504
M,1906,h,5979,4.508199811
M,1906,i,107,0.080678605
M,1906,j,0,0
M,1906,k,4870,3.67200754
M,1906,l,8800,6.635249764
M,1906,m,8151,6.145900094
M,1906,n,18786,14.16475024
M,1906,o,1805,1.360980207
M,1906,p,429,0.323468426
M,1906,q,0,0
M,1906,r,8931,6.734024505
M,1906,s,17317,13.05711593
M,1906,t,9616,7.250518379
M,1906,u,0,0
M,1906,v,14,0.010556079
M,1906,w,804,0.606220547
M,1906,x,511,0.38529689
M,1906,y,10345,7.800188501
M,1906,z,24,0.018096136
M,1907,a,720,0.492223552
M,1907,b,353,0.241326269
M,1907,c,310,0.211929585
M,1907,d,16547,11.31225432
M,1907,e,21553,14.73457529
M,1907,f,150,0.102546573
M,1907,g,330,0.225602461
M,1907,h,6468,4.421808238
M,1907,i,139,0.095026491
M,1907,j,0,0
M,1907,k,5242,3.583660913
M,1907,l,9631,6.584173646
M,1907,m,8692,5.942232097
M,1907,n,20991,14.35036746
M,1907,o,2252,1.539565886
M,1907,p,511,0.349341993
M,1907,q,0,0
M,1907,r,9811,6.707229533
M,1907,s,18917,12.93249017
M,1907,t,10630,7.267133823
M,1907,u,19,0.012989233
M,1907,v,13,0.00888737
M,1907,w,934,0.638523329
M,1907,x,557,0.380789609
M,1907,y,11471,7.842078277
M,1907,z,34,0.02324389
M,1908,a,733,0.476561992
M,1908,b,333,0.216500878
M,1908,c,351,0.228203628
M,1908,d,17579,11.42903582
M,1908,e,22141,14.39503283
M,1908,f,147,0.09557246
M,1908,g,377,0.2451076
M,1908,h,7068,4.595279891
M,1908,i,146,0.094922307
M,1908,j,0,0
M,1908,k,5580,3.627852545
M,1908,l,10241,6.65821468
M,1908,m,9308,6.051622131
M,1908,n,22041,14.33001755
M,1908,o,2261,1.469995449
M,1908,p,468,0.304271504
M,1908,q,0,0
M,1908,r,10442,6.78889539
M,1908,s,19998,13.00175541
M,1908,t,10971,7.132826214
M,1908,u,21,0.013653209
M,1908,v,22,0.014303361
M,1908,w,952,0.618945452
M,1908,x,604,0.392692283
M,1908,y,11994,7.797932514
M,1908,z,32,0.020804889
M,1909,a,755,0.462110037
M,1909,b,361,0.220955925
M,1909,c,409,0.250335106
M,1909,d,18940,11.59253524
M,1909,e,23633,14.46496227
M,1909,f,142,0.086913411
M,1909,g,332,0.203206003
M,1909,h,7384,4.519497371
M,1909,i,163,0.099766803
M,1909,j,0,0
M,1909,k,5812,3.557329188
M,1909,l,10738,6.572367656
M,1909,m,9855,6.031913136
M,1909,n,23590,14.43864342
M,1909,o,2651,1.622587694
M,1909,p,575,0.351938108
M,1909,q,0,0
M,1909,r,10730,6.567471126
M,1909,s,21285,13.02783065
M,1909,t,11741,7.186270129
M,1909,u,7,0.004284464
M,1909,v,17,0.010405127
M,1909,w,1008,0.616962805
M,1909,x,683,0.418041266
M,1909,y,12531,7.669802486
M,1909,z,39,0.023870585
M,1910,a,931,0.481196634
M,1910,b,411,0.212429449
M,1910,c,482,0.249126507
M,1910,d,22111,11.42829085
M,1910,e,28501,14.73102607
M,1910,f,152,0.078562716
M,1910,g,437,0.225867808
M,1910,h,8773,4.534412537
M,1910,i,164,0.084765035
M,1910,j,0,0
M,1910,k,7104,3.671773243
M,1910,l,12583,6.503649031
M,1910,m,11240,5.809506089
M,1910,n,27793,14.36508921
M,1910,o,3301,1.706154769
M,1910,p,616,0.318385743
M,1910,q,0,0
M,1910,r,12522,6.472120573
M,1910,s,25318,13.08586078
M,1910,t,14113,7.294444789
M,1910,u,24,0.012404639
M,1910,v,22,0.011370919
M,1910,w,1229,0.635220906
M,1910,x,770,0.397982179
M,1910,y,14846,7.673303149
M,1910,z,33,0.017056379
M,1911,a,906,0.402328711
M,1911,b,434,0.192726998
M,1911,c,566,0.251344426
M,1911,d,27100,12.0343356
M,1911,e,30342,13.47401516
M,1911,f,174,0.077268428
M,1911,g,617,0.273992069
M,1911,h,10870,4.827056384
M,1911,i,202,0.089702428
M,1911,j,0,0
M,1911,k,8055,3.576995324
M,1911,l,15063,6.689047866
M,1911,m,13090,5.812894946
M,1911,n,33419,14.84042293
M,1911,o,3957,1.757190627
M,1911,p,872,0.387230282
M,1911,q,0,0
M,1911,r,15042,6.679722367
M,1911,s,28760,12.77149417
M,1911,t,16398,7.281883218
M,1911,u,27,0.011989928
M,1911,v,28,0.012434
M,1911,w,1557,0.691419208
M,1911,x,906,0.402328711
M,1911,y,16737,7.432423431
M,1911,z,67,0.029752785
M,1912,a,1597,0.372386937
M,1912,b,923,0.21522426
M,1912,c,1052,0.245304357
M,1912,d,54087,12.61195509
M,1912,e,54546,12.71898427
M,1912,f,335,0.078114981
M,1912,g,1202,0.280281214
M,1912,h,21063,4.911450257
M,1912,i,410,0.095603409
M,1912,j,0,0
M,1912,k,14718,3.431929207
M,1912,l,29284,6.828415199
M,1912,m,23596,5.502092782
M,1912,n,64550,15.05170745
M,1912,o,7517,1.752806893
M,1912,p,1640,0.382413636
M,1912,q,0,0
M,1912,r,29190,6.806496368
M,1912,s,53749,12.53314057
M,1912,t,31669,7.384547225
M,1912,u,94,0.02191883
M,1912,v,73,0.01702207
M,1912,w,4454,1.038579473
M,1912,x,1711,0.398969349
M,1912,y,31273,7.292208322
M,1912,z,122,0.028447844
M,1913,a,1997,0.390586799
M,1913,b,1011,0.197738234
M,1913,c,1171,0.229032119
M,1913,d,65202,12.75264922
M,1913,e,63331,12.38670636
M,1913,f,351,0.06865096
M,1913,g,1325,0.259152483
M,1913,h,25029,4.895341514
M,1913,i,538,0.105225688
M,1913,j,0,0
M,1913,k,17499,3.422573061
M,1913,l,35853,7.01237282
M,1913,m,28018,5.479950399
M,1913,n,77281,15.11514194
M,1913,o,9499,1.857878822
M,1913,p,1925,0.376504551
M,1913,q,0,0
M,1913,r,34612,6.769649626
M,1913,s,63708,12.46044257
M,1913,t,38356,7.50192653
M,1913,u,94,0.018385157
M,1913,v,77,0.015060182
M,1913,w,5373,1.050887768
M,1913,x,2143,0.419142469
M,1913,y,36754,7.188596508
M,1913,z,135,0.026404215
M,1914,a,2358,0.360956673
M,1914,b,1363,0.208644591
M,1914,c,1565,0.23956624
M,1914,d,83254,12.74431164
M,1914,e,80704,12.35396409
M,1914,f,441,0.067507164
M,1914,g,1682,0.257476304
M,1914,h,32530,4.979610081
M,1914,i,659,0.100878052
M,1914,j,0,0
M,1914,k,22407,3.430006858
M,1914,l,45406,6.950635578
M,1914,m,35286,5.401491587
M,1914,n,99902,15.29274535
M,1914,o,12683,1.941481545
M,1914,p,2524,0.386367533
M,1914,q,0,0
M,1914,r,44119,6.753624874
M,1914,s,80622,12.34141174
M,1914,t,50021,7.657088099
M,1914,u,168,0.025717015
M,1914,v,85,0.013011585
M,1914,w,5757,0.881266992
M,1914,x,2864,0.438413872
M,1914,y,46689,7.147033971
M,1914,z,175,0.026788557
M,1915,a,3172,0.374570755
M,1915,b,1577,0.186222598
M,1915,c,1946,0.22979656
M,1915,d,112875,13.32902711
M,1915,e,102573,12.11249876
M,1915,f,567,0.066955113
M,1915,g,2196,0.259318215
M,1915,h,41468,4.896815912
M,1915,i,903,0.106632217
M,1915,j,0,0
M,1915,k,28294,3.341142795
M,1915,l,59709,7.050833928
M,1915,m,45414,5.362785711
M,1915,n,128413,15.16385699
M,1915,o,16421,1.939100369
M,1915,p,3119,0.368312164
M,1915,q,0,0
M,1915,r,56984,6.729047891
M,1915,s,104093,12.29199042
M,1915,t,65965,7.789583816
M,1915,u,248,0.029285481
M,1915,v,102,0.012044835
M,1915,w,6840,0.807712473
M,1915,x,3491,0.412240387
M,1915,y,60193,7.107987851
M,1915,z,273,0.032237647
M,1916,a,3416,0.384571219
M,1916,b,1601,0.180239614
M,1916,c,1978,0.222682047
M,1916,d,118331,13.32163258
M,1916,e,107821,12.13842312
M,1916,f,594,0.066872162
M,1916,g,2175,0.244860188
M,1916,h,43439,4.89033641
M,1916,i,941,0.105937212
M,1916,j,0,0
M,1916,k,29601,3.332462719
M,1916,l,62046,6.985101243
M,1916,m,47398,5.336038241
M,1916,n,135275,15.22917788
M,1916,o,17021,1.91621391
M,1916,p,3251,0.365995618
M,1916,q,0,0
M,1916,r,59157,6.659859366
M,1916,s,109096,12.28196185
M,1916,t,69901,7.869412403
M,1916,u,271,0.030509016
M,1916,v,111,0.012496313
M,1916,w,7812,0.879470246
M,1916,x,3824,0.430503613
M,1916,y,62951,7.086985597
M,1916,z,251,0.028257429
M,1917,a,3462,0.374808374
M,1917,b,1647,0.178310049
M,1917,c,2053,0.222265046
M,1917,d,124626,13.49245187
M,1917,e,111892,12.11382395
M,1917,f,572,0.061926745
M,1917,g,2308,0.249872249
M,1917,h,44651,4.834075299
M,1917,i,1021,0.110537074
M,1917,j,5,0.000541318
M,1917,k,30935,3.349132593
M,1917,l,63778,6.904832018
M,1917,m,49788,5.390225102
M,1917,n,139677,15.1219264
M,1917,o,18035,1.952532934
M,1917,p,3392,0.367229926
M,1917,q,0,0
M,1917,r,61218,6.627677357
M,1917,s,112712,12.20260006
M,1917,t,74460,8.061303147
M,1917,u,362,0.039191401
M,1917,v,115,0.012450307
M,1917,w,7619,0.824859907
M,1917,x,3807,0.412159295
M,1917,y,65270,7.066361219
M,1917,z,267,0.028906365
M,1918,a,3618,0.357621196
M,1918,b,1869,0.184741298
M,1918,c,2173,0.214790177
M,1918,d,137047,13.5464102
M,1918,e,123837,12.2406678
M,1918,f,542,0.053573988
M,1918,g,2652,0.26213693
M,1918,h,47987,4.743274834
M,1918,i,1141,0.112782141
M,1918,j,0,0
M,1918,k,33948,3.355589932
M,1918,l,68198,6.741031052
M,1918,m,52977,5.236511365
M,1918,n,153243,15.14730376
M,1918,o,18580,1.83654003
M,1918,p,3626,0.358411956
M,1918,q,0,0
M,1918,r,66943,6.616980582
M,1918,s,124910,12.34672848
M,1918,t,83054,8.209472316
M,1918,u,321,0.031729244
M,1918,v,99,0.009785655
M,1918,w,9022,0.891779556
M,1918,x,4081,0.40338643
M,1918,y,71549,7.072260634
M,1918,z,268,0.026490459
M,1919,a,3546,0.362489586
M,1919,b,1807,0.18472044
M,1919,c,2147,0.219476915
M,1919,d,133543,13.65142323
M,1919,e,122460,12.51846438
M,1919,f,517,0.052850286
M,1919,g,2390,0.244317572
M,1919,h,45204,4.620975532
M,1919,i,1112,0.113674117
M,1919,j,0,0
M,1919,k,31883,3.2592373
M,1919,l,65738,6.720062153
M,1919,m,51304,5.244547578
M,1919,n,147656,15.0941236
M,1919,o,18421,1.883085353
M,1919,p,3388,0.346338048
M,1919,q,0,0
M,1919,r,63471,6.488318247
M,1919,s,121047,12.37402056
M,1919,t,82177,8.400537703
M,1919,u,327,0.033427551
M,1919,v,103,0.010529167
M,1919,w,7132,0.729068169
M,1919,x,3886,0.397246061
M,1919,y,68719,7.024794656
M,1919,z,257,0.026271806
M,1920,a,3576,0.336610643
M,1920,b,1953,0.183836853
M,1920,c,2218,0.208781434
M,1920,d,147217,13.8576088
M,1920,e,130213,12.2570139
M,1920,f,502,0.047253508
M,1920,g,2607,0.245398196
M,1920,h,48769,4.590650018
M,1920,i,1191,0.112109417
M,1920,j,0,0
M,1920,k,34534,3.250702449
M,1920,l,70983,6.681664792
M,1920,m,57590,5.420975098
M,1920,n,161021,15.15698613
M,1920,o,20401,1.92035619
M,1920,p,3687,0.347059128
M,1920,q,0,0
M,1920,r,66123,6.224190595
M,1920,s,133779,12.59268324
M,1920,t,92046,8.664335368
M,1920,u,370,0.034828282
M,1920,v,71,0.006683265
M,1920,w,6298,0.592833846
M,1920,x,3988,0.375392406
M,1920,y,72928,6.864748601
M,1920,z,290,0.027297843
M,1921,a,3774,0.343336551
M,1921,b,2052,0.186679015
M,1921,c,2196,0.199779297
M,1921,d,154064,14.01584588
M,1921,e,132497,12.05380577
M,1921,f,474,0.043121761
M,1921,g,2501,0.227526421
M,1921,h,51078,4.646779105
M,1921,i,1203,0.109441937
M,1921,j,12,0.00109169
M,1921,k,36405,3.311914979
M,1921,l,73433,6.680506872
M,1921,m,59335,5.397952899
M,1921,n,167721,15.25828024
M,1921,o,21544,1.959947708
M,1921,p,3754,0.341517067
M,1921,q,0,0
M,1921,r,66226,6.024855965
M,1921,s,137860,12.54170029
M,1921,t,96754,8.802115696
M,1921,u,407,0.037026491
M,1921,v,78,0.007095986
M,1921,w,6101,0.555033465
M,1921,x,3929,0.357437549
M,1921,y,75560,6.87400895
M,1921,z,255,0.023198416
M,1922,a,3551,0.326915623
M,1922,b,1991,0.183297383
M,1922,c,2168,0.199592529
M,1922,d,153895,14.1680315
M,1922,e,132751,12.22145196
M,1922,f,456,0.041980716
M,1922,g,2322,0.213770227
M,1922,h,50655,4.663449986
M,1922,i,1288,0.118577111
M,1922,j,0,0
M,1922,k,35902,3.30524492
M,1922,l,72052,6.633321457
M,1922,m,58373,5.373992026
M,1922,n,162270,14.93905891
M,1922,o,21238,1.955233458
M,1922,p,3805,0.350299619
M,1922,q,0,0
M,1922,r,64141,5.905011264
M,1922,s,137032,12.61557356
M,1922,t,96874,8.918508617
M,1922,u,399,0.036733127
M,1922,v,71,0.006536471
M,1922,w,5882,0.541514418
M,1922,x,3873,0.356559901
M,1922,y,74960,6.901040588
M,1922,z,264,0.024304625
M,1923,a,3586,0.327789732
M,1923,b,2038,0.18628987
M,1923,c,2173,0.198629974
M,1923,d,157902,14.43353437
M,1923,e,132236,12.08745203
M,1923,f,508,0.046435355
M,1923,g,2294,0.209690364
M,1923,h,51349,4.693718613
M,1923,i,1164,0.106399121
M,1923,j,7,0.000639857
M,1923,k,35975,3.28840926
M,1923,l,71996,6.581023296
M,1923,m,59309,5.421327722
M,1923,n,163417,14.93765048
M,1923,o,21916,2.003301663
M,1923,p,3744,0.342232224
M,1923,q,0,0
M,1923,r,62594,5.721603592
M,1923,s,137847,12.60034333
M,1923,t,98611,9.013851996
M,1923,u,393,0.035923415
M,1923,v,66,0.00603294
M,1923,w,5602,0.512068622
M,1923,x,3705,0.338667305
M,1923,y,75298,6.882853105
M,1923,z,264,0.024131759
M,1924,a,3624,0.320650361
M,1924,b,2319,0.205184378
M,1924,c,2176,0.192531784
M,1924,d,165089,14.60702192
M,1924,e,134780,11.9252913
M,1924,f,462,0.040877612
M,1924,g,2153,0.190496751
M,1924,h,51780,4.581477841
M,1924,i,1189,0.10520234
M,1924,j,6,0.000530878
M,1924,k,37094,3.282065257
M,1924,l,73745,6.524934016
M,1924,m,60689,5.369743312
M,1924,n,169744,15.01889484
M,1924,o,22834,2.020345018
M,1924,p,3937,0.348344501
M,1924,q,0,0
M,1924,r,63824,5.647127109
M,1924,s,142882,12.64215367
M,1924,t,103644,9.170387975
M,1924,u,408,0.03609971
M,1924,v,74,0.006547496
M,1924,w,5579,0.493628136
M,1924,x,3736,0.330560085
M,1924,y,78168,6.916279642
M,1924,z,267,0.023624075
M,1925,a,3490,0.313502433
M,1925,b,2445,0.219631361
M,1925,c,2117,0.190167522
M,1925,d,166264,14.93529184
M,1925,e,133986,12.03579856
M,1925,f,469,0.042129697
M,1925,g,1986,0.178399952
M,1925,h,50336,4.521621338
M,1925,i,1226,0.110130081
M,1925,j,0,0
M,1925,k,36222,3.253777974
M,1925,l,73702,6.62056055
M,1925,m,60486,5.433383428
M,1925,n,164547,14.78105583
M,1925,o,21767,1.955302997
M,1925,p,3709,0.333174935
M,1925,q,0,0
M,1925,r,60945,5.474614837
M,1925,s,140202,12.59417424
M,1925,t,102257,9.185621287
M,1925,u,398,0.035751853
M,1925,v,50,0.004491439
M,1925,w,5242,0.470882451
M,1925,x,3553,0.319161646
M,1925,y,77537,6.965053911
M,1925,z,293,0.026319832
M,1926,a,3629,0.327594783
M,1926,b,2754,0.248607339
M,1926,c,1963,0.177202689
M,1926,d,169601,15.31011373
M,1926,e,133995,12.09591152
M,1926,f,472,0.042608084
M,1926,g,1940,0.175126448
M,1926,h,49811,4.49650695
M,1926,i,1135,0.102457999
M,1926,j,0,0
M,1926,k,35746,3.226840204
M,1926,l,72744,6.566700157
M,1926,m,59082,5.333412772
M,1926,n,161293,14.56013923
M,1926,o,21079,1.902830098
M,1926,p,3813,0.344204714
M,1926,q,0,0
M,1926,r,59035,5.329170018
M,1926,s,139994,12.63744944
M,1926,t,101571,9.168952789
M,1926,u,382,0.034483661
M,1926,v,77,0.006950895
M,1926,w,4856,0.438357747
M,1926,x,3243,0.292750036
M,1926,y,79260,7.15490837
M,1926,z,296,0.026720324
M,1927,a,3606,0.321015284
M,1927,b,2985,0.265732286
M,1927,c,2015,0.179380421
M,1927,d,174905,15.5704876
M,1927,e,137181,12.21220125
M,1927,f,491,0.043710068
M,1927,g,1883,0.167629445
M,1927,h,50432,4.489584808
M,1927,i,1059,0.094274871
M,1927,j,0,0
M,1927,k,36292,3.230806072
M,1927,l,73299,6.525263262
M,1927,m,58462,5.204435815
M,1927,n,161465,14.37402465
M,1927,o,21644,1.926803886
M,1927,p,3819,0.339977086
M,1927,q,0,0
M,1927,r,57587,5.126541091
M,1927,s,143013,12.73138071
M,1927,t,102181,9.096412303
M,1927,u,322,0.028665258
M,1927,v,53,0.004718195
M,1927,w,4947,0.440394512
M,1927,x,3292,0.293062206
M,1927,y,82087,7.307593356
M,1927,z,291,0.02590556
M,1928,a,3418,0.309523788
M,1928,b,2961,0.268139244
M,1928,c,1787,0.161825339
M,1928,d,178046,16.12330964
M,1928,e,134250,12.15727576
M,1928,f,478,0.043286241
M,1928,g,1624,0.14706455
